I-04,しまねものづくり高度化支援事業,島根県商工労働部産業振興課 地域産業創造グループ<br />TEL 0852-22-5289 <br />E-mail sangyo-shinko@pref.shimane.lg.jp<br />(公財)しまね産業振興財団 経営支援課 総合相談グループ<br />TEL 0852-60-5115<br />(公財)しまね産業振興財団 新事業支援課 技術支援グループ<br />TEL 0852-60-5112<br />E-mail con@joho-shimane.or.jp,中小企業の経営力・技術力の革新強化を支援します,目的厳しい経営環境に対応し、経営管理面の強化や技術力の底上げなどに積極的に取り組む企業に対して、経営力革新、生産革新、人材育成への取組みを支援する。事業概要（1）ものづくり産業経営力強化支援事業・しまね産業振興財団が経営課題の抽出、改善策や発展戦略の策定等支援し、また継続的なフォローアップを実施。企業連携（グループ）の促進及び取組をハンズオン支援。（2）ものづくり企業の成長分野等参入支援事業・成長分野等への参入など新たなビジネスプランに挑戦する企業を選定し、プロジェクトチーム（経営、技術、販路などの専門家や支援機関で構成）による伴走型支援を実施。（3）ものづくりアドバイザー派遣事業・技術や生産、販路などに関する基本的課題の分析、助言、改善提案を行う専門家の派遣。複数企業が参集した場に専門家を派遣する集合派遣事業も実施。（4）電気電子・機械関連技術支援事業新たな技術開発（エネルギー、電気変換・制御技術、ロボット技術、軽量化材料、パワーエレクトロニクス、メカトロニクス等）による製品力強化を図るため、研究会実施や研究開発を支援。
I-05,中小ものづくり高度化法の認定による支援,中国経済産業局産業技術連携<br />TEL 082-224-5680 <br />FAX 082-224-5645<br />施策照会：http://www.chusho.meti.go.jp/keiei/sapoin/index.html,モノ作り中小企業の研究開発等を支援,対象者「中小企業のものづくり基盤技術の高度化に関する法律」（サポイン法）に基づく取り組みを行う中小企業者 事業内容モノ作り技術を保有する中小企業者が、法律の認定を受け、最終製品を提供する大企業等との密接な連携（摺り合わせ）を行いつつ、「ものづくり基盤技術」の高度化にむけた研究開発等を行う場合、これを支援する。 支援施策の内容国の特定ものづくり基盤技術高度化指針に沿って、中小企業者が（他の事業者と協力して）研究開発等に関する計画を作成し、経済産業大臣の認定を受けた場合は、以下の支援施策が活用できる。（1）研究開発に対する助成（2）中小企業信用保険法の特例（3）中小企業投資育成株式会社の特例（4）日本政策金融公庫による低利融資（5）商工中金の低利融資（6）特許料と特許審査料の特例
I-06,経営革新支援事業,島根県商工労働部中小企業課 経営力強化支援室<br />TEL 0852-22-5288 <br />FAX 0852-22-5781<br />島根県西部県民センター商工労政事務所 商工振興課<br />TEL 0855-29-5649 <br />FAX 0855-22-5306<br />ホームページ http://www.pref.shimane.lg.jp/keieishien/,新たな事業活動（経営革新）に取り組む方へ,対象者中小企業者（個人事業主を含む）及び組合 等（複数の中小企業者による共同申請も可能です。） 事業概要新商品の開発や生産、新サービスの開発や提供、新たな生産方式や販売方式の導入といった新たな事業活動を行うに当たり、経営の向上に取り組むビジネスプラン「経営革新計画」を作成して、県知事から中小企業新事業活動促進法に基づく承認を受けると助成金、低利融資等、様々な支援施策を利用することができます。なお、支援施策の利用に当たっては、各支援施策実施機関による審査が別途ありますので、事前に各支援施策実施機関との協議が必要です。 支援施策の内容１．政府系金融機関の低利融資２．信用保証の特例３．県制度融資の特別融資制度（経営革新支援資金）４．設備貸与制度の特例５．高度化融資制度６．中小企業投資育成株式会社からの投資７．起業支援ファンドからの投資８．特許料等の減免制度９．販路開拓コーディネート制度10．国際規格認証取得促進助成金11．中小企業総合展への出展12．株式会社日本政策金融公庫法の特例13．貿易保険法の特例14．中小企業信用保険法の特例 計画作成の支援について最寄りの商工会議所、商工会、島根県中小企業団体中央会、しまね産業振興財団へご相談ください。
I-07,ものづくり企業の連携した取組を支援,公益財団法人 しまね産業振興財団 経営支援課 総合相談グループ<br />TEL 0852-60-5115<br />E-mail con@joho-shimane.or.jp,モノ作り中小企業の連携（グループ）による取引拡大や市場創出を支援します。,目的ものづくり企業における、国内市場の縮小やグローバルな競争の影響による大手企業の生産拠点の海外移転や海外調達の加速化が進行する中、地域の企業が連携した取組により、取引拡大または新たな取引開始を目指すことにより、企業の競争力強化を促進し、地域経済への波及効果を図る。 対象者と業種・３社以上の中小製造業により構成される企業グループ・製造業 事業内容（1）経営計画承認〈※各種支援施策の優遇措置付与の為に必要〉・取引先からの継続的な受注獲得を目指し、地域経済への波及効果の高い事業を踏まえた３ヵ年以上の経営計画を作成していただき、承認します。（2）各種支援施策の利用・承認計画に基づく事業実施にあたり、経営・技術・販路の各種支援施策により支援します。 （助成上限額の増額や制度利用回数の増加による優遇措置）※各種支援施策の利用については、別途、審査会等を受けていただきます。
I-08,島根ものづくり企業海外展開総合支援助成金,公益財団法人しまね産業振興財団 販路支援課 国際化支援グループ<br />TEL 0852-60-5114<br />E-mail kaigai@joho-shimane.or.jp,海外展開の検討段階から現地での稼働、事業実施までの一連の取り組みを支援します,事業内容海外への進出計画の策定や販路開拓、海外展開人材の確保やローカル技術者の育成など、海外ビジネス展開に関する一連の取り組みに対して助成する制度です。 対象者島根県内に事業所を有する製造業（飲食料品及び工芸品を製造するものを除く） 助成内容１．海外進出計画策定事業 海外子会社等の設立に係る計画の策定等を行う事業・補助率 １／２・限度額 300万円２．海外販路開拓事業商談会、展示会等への参加、テスト輸出、販売促進活動、海外マーケット向け商品の開発等、海外の事業者と商取引を行うことを目的として行う事業・補助率 １／２・限度額 100万円３．グローバル人材確保事業海外展開のための人材を外部から確保するため、有料職業紹介事業者に人材の紹介を依頼する事業・補助率 １／２・限度額 150万円４．海外拠点ローカル技術者育成事業海外拠点において中核的な役割を担うローカル技術者の技術指導を行う事業・補助率 １／２・限度額 100万円
I-09,島根県新商品による新分野開拓事業者認定制度,島根県商工労働部産業振興課 総務企画グループ<br />TEL 0852-22-6221 <br />E-mail sangyo-shinko@pref.shimane.lg.jp,県内で生産された新商品の販路開拓を支援します,事業内容新商品（物品）の生産により新たな事業分野の開拓を図る事業者を県が認定し、事業分野開拓に係る新商品（物品）を、県が随意契約で購入することを可能とすることで、商品開発と販路開拓を支援します。 対象者島根県内に主たる事業所を有し、県内において新商品を生産する方 主な認定要件①「新商品」が県の機関において使途が見込める「物品」であり、商品化後概ね５年以内の商品であること②「新商品」は、概ね商品化されている商品とは著しく異なる使用価値を有し、実質的に別個の範疇に属するものであると認められること
I-10,分析・試験,島根県産業技術センター  <br />TEL 0852-60-5140<br />島根県農業技術センター 〔土壌、農業用水、農作物、肥料に関する分析〕 資源環境研究部土壌環境科 <br />TEL 0853-22-6984 <br />島根県畜産技術センター 酪農・環境科<br />TEL 0853-21-2631<br />島根県中山間地域研究センター 〔木材に関する試験〕 木材利用科     <br />TEL 0854-76-3825 〔農業に関する分析：土壌分析〕 資源環境科     <br />TEL 0854-76-3814<br />（公財）島根県環境保健公社 環境管理課        <br />TEL 0852-24-0207,各種の分析や依頼試験等を行います,県内の試験研究機関等では、企業からの依頼に基づき、各種の分析や試験を行っています。詳細は各機関へお問い合わせください。島根県産業技術センター ○定性分析（エックス線回折、電子顕微鏡による元素分析等）○定量分析（水質分析、酒類分析、食品一般分析等）○食品試験（微生物試験、保存試験）○木材試験（材質試験、強度試験、接着剤試験等）○燃料試験（石油類試験、石炭試験）○機械器具等試験（機械器具等精密測定、材料試験等）○金属試験（物理冶金試験、表面処理試験、非破壊試験等）○無機材料試験（原材料試験、製品試験、瓦耐風耐震試験等）島根県農業技術センター ○農業に関する分析 土壌分析、農業用水分析、農作物分析、肥料分析島根県畜産技術センター ○飼料に関する分析 一般成分分析、ミネラル類島根県中山間地域研究センター ○木材に関する試験 材質試験、強度試験、実大強度試験、接着強度試験○農業に関する分析 土壌分析（公財）島根県環境保健公社 ○食品微生物検査 期限設定のための保存試験、殺菌効果（抗菌）試験、施設の衛生検査、クレーム品（異常、異常品）の原因研究、食中毒菌の検出、カビの同定検査、微生物の菌数測定○食品理化学検査 残留農薬、汚染物質、食品添加物、金属類、乳及び乳製品、成分規格、栄養成分、ミネラル類、油脂類、おもちゃ、器具容器包装○水道水及び一般飲料水検査 ○クリプトスポリジウム・ジアルジア検査○プール水及び浴用水検査（レジオネラ属菌検査等）○排水及び環境水検査   ○土壌検査（溶出試験・含有量試験等）○産業廃棄物等検査   ○温泉分析○室内空気化学物質濃度測定（シックハウス・シックスクール測定）○アスベスト濃度測定   ○作業環境測定・ばい煙測定・騒音・振動測定○生物調査・河川調査等
I-11,島根大学,島根大学産学連携センター（松江キャンパス）地域産業共同研究部門、連携企画推進部門、知的財産創活部門<br />TEL 0852-60-2290 <br />FAX 0852-60-2395<br />E-mail crcenter@ipc.shimane-u.ac.jp<br />ホームページ http://www.crc.shimane-u.ac.jp/<br />地域医学共同研究部門（出雲キャンパス）<br />TEL 0853-20-2912 <br />FAX 0853-20-2913<br />E-mail cmrc@med.shimane-u.ac.jp<br />ホームページ http://www.med.shimane-u.ac.jp/CMRC/index2.htm<br />研究協力課 産学連携グループ<br />TEL 0852-32-6055 <br />FAX 0852-32-9749<br />E-mail rsd-chiiki@offi ce.shimane-u.ac.jp,島根大学との共同研究など,島根大学には法文学部、教育学部、医学部、総合理工学部、生物資源科学部の５学部と、共同利用施設（産学連携センター、総合科学研究支援センター、汽水域研究センターなど）があります。 島根大学では、地域の産業界と連携し、地域産業の活性化をめざして下記の取り組みを行っています。お問い合せは、産学連携センターおよび研究協力課までお願いします。お気軽にお尋ね下さい。１．科学技術相談島根大学の教員が相談に応じます。２．共同研究民間からの研究者（共同研究員）派遣及び研究費負担により、大学の教員と共同研究を行うことができます。３．受託研究民間からの委託を受けて、大学の教員が研究を行い、研究結果を報告します。４．受託研究員制度民間から派遣される技術者・研究者に対し、大学院と同じ程度の研究指導を行います。
I-12,松江工業高等専門学校,（独）国立高等専門学校機構 松江高専 総務課企画係<br />TEL 0852-36-5116 <br />FAX 0852-36-5119<br />E-mail kikaku@matsue-ct.jp,松江高専との共同研究など,松江工業高等専門学校では、地域の産業界の方々との研究協力を推進していくために、地域共同テクノセンターを設置しております。本センターでは、次のような制度を設けています。ご相談は、下記のお問い合わせ先までお願いいたします。 また、ホームページも開設しておりますのでご覧ください。（URL:http://www.matsue-ct.jp/mctech/）○技術相談地域の民間企業等が抱えるいろいろな技術的問題の解決に、本校教員がアドバイスや情報提供を行います。まずは問い合わせ先へご連絡ください。○共同研究制度民間企業等から研究経費等を受け入れて、本校の教員と民間等からの研究者が共同して研究を行う制度です。○受託研究制度民間企業等からの委託を受けた研究課題について、本校教員が委託者の負担する経費により公務として研究を行う制度です。その研究成果は委託者に報告されます。○寄附金学術研究又は教育研究の奨励を目的とする経費として、民間企業等あるいは個人篤志家から受け入れる寄附金です。この寄附金はその主旨に沿って使用され、学術研究や教育の充実・発展に活用されます。寄附していただく際に研究者を指定することが可能です。
I-13,大学生等のIT技能習得促進事業,島根県中小企業団体中央会<br />TEL 0852-21-4809 <br />FAX 0852-26-5686,県内 IT 企業の魅力発信と技術者育成に,事業の目的県では、ＩＴ産業の振興を図るため、人材育成・確保、技術力強化、販路開拓等の支援を実施している。このような中、ＩＴ関連の人材については不足が見込まれており、ＩＴ産業を支える専門性の高い人材の育成・確保を促進する。 事業概要大学等でＩＴ関連技術を学ぶ現役学生が、技能習得を目的とした比較的長期のインターンシップに参加する場合に技能習得及び宿泊費の一部を支援する。
I-14,高校生・大学生等のインターンシップ促進事業,（公財）ふるさと島根定住財団 〔インターンシップサポートデスク〕<br />TEL 0852-61-0022<br />E-mail intern@teiju.or.jp,県内企業の魅力発信を応援します,事業の目的インターンシップは、企業等の業態、業種又は業務内容について学生の理解を促すひとつのきっかけで、特に中小企業の魅力発信として有益な取り組みである。このことから、インターンシップを希望する若年者と県内企業とのマッチングを強化することにより、県内就業の促進を図る。 事業概要県内民間企業が実施するインターンシップへの参加を希望する学生に対して、宿泊費（高校生、大学生等）および旅費（高校生のみ）を支援する。対象者 高校生 ※１日以上参加できる者。  「しまね学生インターンシップ」に参加する大学生等（大学、大学院、高等専門学校、高等専門学校専攻科、専門学校等の在学生）※５日以上参加できる者。
I-15,企業立地促進法に基づく支援,島根県商工労働部中小企業課 金融グループ<br />TEL 0852-22-5882 <br />FAX 0852-22-5781,工場の新設や増設、機械設備の更新などをお考えの企業の方へ,概要工場の新設や増設、機械設備の更新などをお考えの企業の方が「企業立地計画」又は「事業高度化計画」を作成し、知事の承認を受けた場合には、税制上の優遇や中小企業信用保険の特例などの支援が受けられます。企業立地計画：工場等の新設又は増設（建物の建築又は取得を伴うもの）事業高度化計画：生産性向上のための設備更新、拡張など（建物等の増築等を伴わないもの） 企業立地計画の承認によって受けられる支援１．不動産取得税（県）及び固定資産税（市町）の減免※※固定資産税の減免については、立地する市町が減免条例を制定している場合のみ※減免を受けるには、事業の着手（発注・契約）の前に計画の承認を受ける必要があります。①製造業（②の業種を除く）、研究機関、情報通信業、情報通信技術利用業 総額が２億円を超える土地、建物②農林水産関連製造業７業種（食料品、飲料、木材、家具、パルプ、プラスチック製品、ゴム製品） 総額が５千万円を超える土地、建物２．㈱日本政策金融公庫による超低利融資制度３．中小企業信用保険の特例 事業高度化計画の承認によって受けられる支援１．㈱日本政策金融公庫による超低利融資制度２．中小企業信用保険の特例
I-16,県営工業団地割賦分譲制度,島根県商工労働部企業立地課 立地推進第一グループ<br />TEL 0852-22-5295 <br />FAX 0852-22-6080<br />E-mail kigyo-richi@pref.shimane.lg.jp,県営工業団地へ進出される方へ,県営工業団地内の土地を取得される際に、分譲代金を割賦で支払うことができる制度です。団地ごとの要件ソフトビジネスパーク島根・研究開発型企業・ソフト産業・自然科学研究所・人文・社会科学研究所・人材育成機関・不動産賃貸業・その他知事が認める業種石見臨空ファクトリーパーク・製造業・ソフト産業・自然科学研究所・不動産賃貸業・サービス業・その他知事が認める業種江津工業団地・製造業・ソフト産業・自然科学研究所・運輸業・卸、小売り業・エネルギー供給業・その他管理者が認める業種江島工業団地 ・製造業・ソフト産業・自然科学研究所・運輸業・卸、小売り業・エネルギー供給業・その他管理者が認める業種面積要件 ・1000㎡以上取得
I-17,県営工業団地土地貸付（リース）制度,島根県商工労働部企業立地課 立地推進第一グループ<br />TEL 0852-22-5295 <br />FAX 0852-22-6080<br />E-mail kigyo-richi@pref.shimane.lg.jp,県営工業団地へ進出される方へ,県営工業団地へ進出される場合に、土地をリースできる制度です。面積要件 1000㎡以上使用ソフトビジネスパーク島根研究開発型企業、ソフト産業、自然科学研究所、人文・社会科学研究所、人材育成機関、不動産賃貸業、その他知事が認める業種石見臨空ファクトリーパーク製造業、ソフト産業、自然科学研究所、不動産賃貸業、サービス業、その他知事が認める業種江津工業団地製造業、ソフト産業、運輸業、卸・小売業、エネルギー供給業、自然科学研究所その他管理者が認める業種面積要件 なし臨海工業団地製造業、電気・ガス業、運輸業、その他知事が認める業種を含む企業 
I-18,しまね故郷料理店認証事業,島根県しまねブランド推進課 農林水産品グループ<br />TEL 0852-22-6398 <br />FAX 0852-22-6859<br />ホームページ http://www.pref.shimane.lg.jp/brand/,メディアなど各種媒体を用いて貴店を宣伝します,趣旨本県では優れた食材となる農林水産物並びに加工品が数多く生産されています。これらの優れた県産品を活かし、「島根の味」を提供できる飲食店等を「しまね故郷料理店」として認証・PRすることにより、県産品の県内流通、いわゆる「地産地消」の促進を図ります。 事業説明（1）認証の対象本県内において飲食業を営む許可を得ている店舗（旅館・ホテルを含む）（2）認証の基準本県産の地酒や地ビール、地域特産の飲み物などを提供していること（3）申請区分①こだわり「しまねの食材」のお店通年使用している本県産農林水産物があること本県産農林水産物について、旬の食材を積極的に提供していることその他「地産地消」の取組を行うこと（メニューに食材の産地、生産者表示／等）②こだわり「郷土料理」のお店本県の伝統的な郷土料理を提供していること本県産農林水産物を使用した、オリジナルの郷土料理を提供していること本県産加工食品を積極的に活用していること（4）認証後のPR認証を受けることとなった店舗等には、認証書と認証プレートを交付し、ガイドブックの作成・配布、PR 資材を提供します。県はHP 上などで認証店のPRを行います。 認証店舗数 174店（H28年３月31日現在）
I-19,「しまね・ふるさと食の日」実施協力店制度,島根県しまねブランド推進課 農林水産品グループ<br />TEL 0852-22-6398 <br />FAX 0852-22-6859<br />ホームページ http://www.pref.shimane.lg.jp/brand/,「地産地消」を啓発・PR いただける事業者の方へ,対象者地産地消の趣旨に賛同いただき、「地産地消フェア」等を開催していただける量販店、小売店、卸売市場など。 制度内容毎月第３週の金・土・日曜日を「しまね・ふるさと食の日」と定め、この日を中心とした「地産地消フェア」の開催、地元産品コーナーの設置や県産品であることの表示を強調等していただける事業者・店舗を「しまね・ふるさと食の日」協力店として登録して取組を支援。 支援内容・新聞折り込みチラシ等への知事メッセージの提供・販売促進資材の貸出及び提供 のぼり、ハッピ、ポスター等 申込随時 実施協力店 44社 142店舗（H28年３月31日現在）
I-20,「しまね地産地消推進店」認証制度,島根県しまねブランド推進課 農林水産品グループ<br />TEL 0852-22-6398 <br />FAX 0852-22-6859<br />ホームページ http://www.pref.shimane.lg.jp/brand/,具体的な目標を掲げて地産地消に取り組む量販店の皆様へ,趣旨島根県産品を生産者と共に具体的目標をもって販売している量販店を推進店として認証・ＰＲすることにより、地産地消の促進を図ります。 事業説明（1）認証の対象島根県内において営業し、一般消費者を対象に食品を販売する量販店（農林水産物の直売所と認められる店舗は対象なりません）（2）認証基準（次の①～⑤の基準を全て満たすこと。）①組織化した取組の実施店舗が農業生産者等（会員）と組織化し、地産地消の推進のための目標を掲げ、その達成に取り組んでいること。②具体的目標の設定目標は具体的なものとし、自ら積極的に取り組むとともに、それらの目標や活動を消費者へ公表していること。③常設コーナーの設置店内に県産品を扱う専用の販売コーナーを常設し、県産品である旨を消費者に分かりやすく表示し販売すること。④ＰＲの実施地産地消のためのフェアやイベント等を実施するとともに、自ら積極的に推進店であることのＰＲに努めること。⑤その他「しまね・ふるさと食の日」等の県が取り組む地産地消の推進のための施策に協力できること。（3）認証後のＰＲ認証を受けることとなった店舗等には、認証書とＰＲ資材を交付し、県のＨＰ上などで推進店のＰＲや、目標に向けての取組を紹介します。 認証店舗数 32店舗（H28年３月31日現在）
I-21,しまねふるさと食品認証事業,島根県しまねブランド推進課 加工食品グループ<br />TEL 0852-22-5284 <br />FAX 0852-22-6859<br />ホームページ http://www.pref.shimane.lg.jp/industry/syoko/sangyo/sanhin_ikusei/furusato/,島根ならではの特産品を認証します,事業説明本県では、優れた特産品が多く生産されています。これらの特産品をPRするため、県が一定の品質基準を設け、これに適合する食品を「しまねふるさと食品」として認証しています。現在、認証基準を設けているのは９品目です。 認証について（1）対象品目あご野焼、杵つきもち、清酒、板わかめ、あごだし、あごだし粉末、レトルトしじみ、津田かぶぬか漬け、焙りわかめ（2）申請資格対象品目の製造業者等（3）認証期間認証の日から３年間（4）認証基準対象品目毎に認証基準を制定しています。詳しくはホームページをご覧下さい。（5）認証マーク認証されると認証マーク（E マーク）を使用することができます。
I-22,商品モニタリング事業,島根県しまねブランド推進課消費者モニターを活用したニーズ調査事業 農林水産品グループ<br />TEL 0852-22-6398<br />にほんばし島根館商品モニタリング事業 物産企画グループ<br />TEL 0852-22-5128 <br />FAX 0852-22-6859,一般消費者モニターを活用した商品モニタリングが実施できます,１．消費者モニターを活用したニーズ調査事業 広島市及び周辺の一般消費者からなる「ゴックン、しまね。応援隊（しまね商品づくり応援モニター）」（以下、「応援隊」）という。を対象に、アンケート等のマーケティング活動を行い、消費者ニーズに裏打ちされた新商品の開発や既存商品のブラッシュアップを支援します。 対象者（1）農林水産物の生産者、加工業者及びその団体（2）農業協同組合、森林組合、漁業協同組合及びその連合会等（3）その他必要と認められる者 想定されるマーケティング活動（1）アンケート調査（2）グループインタビュー（５～７名のグループで対象商品について自由に話し合ってもらい消費者ニーズを探る手法）（3）ホームユーステスト（商品を応援隊の自宅で実際に使用してもらい評価を聞く手法）（4）商品テスト（実際に商品を見ながらパッケージ等の外観や価格、味について評価を聞く手法） 費用負担各種マーケティング活動を実践する為に必要な経費は、この事業を利用される方の負担になります。必要な経費の額は実施される活動により異なります。 その他この事業の活用を希望される場合は、各種マーケティング活動の実施予定の６週間前までに下記の問い合わせ先までご連絡ください。２．にほんばし島根館商品モニタリング事業 「にほんばし島根館」の来館者を対象とした消費者モニターを活用し、首都圏消費者ニーズの把握及び新商品に対する商品評価を得ることができます。 対象者県産品の生産事業者や食品加工製造企業等モニタリング内容（1）食品表示の確認（2）「にほんばし島根館」でのテスト販売（3）消費者モニターによる商品アンケート（4）「にほんばし島根館」イベントスペースを利用した対面販売詳細は、にほんばし島根館のホームページから「出品要領・モニタリング」をご覧ください。 http://www.shimanekan.jp/ 費用負担（1）消費者モニターへ送付するサンプル経費及びイベントスペース利用時の機材レンタル代等は、この事業を利用される方の負担になります。（2）テスト販売にあたっては、（一社）島根県物産協会東京支部と委託販売取引の手続きが必要となります。
I-23,しまね食品輸出コンソーシアム,しまね食品輸出コンソーシアム事務局（島根県しまねブランド推進課 貿易促進支援室内）<br />TEL 0852-22-5633 <br />FAX 0852-22-6859,輸出に取り組む企業の組織化,目的輸出に取り組む県内の企業・団体等が結びつき、より効率的で継続可能な民間レベルでの輸出取り組み体制の構築を目指します。 対象者県内の食品関係企業、JA等の団体 事業内容◇一般事業～参加企業・団体等の連携促進～・海外現地情報の調査・収集・提供・輸出ノウハウの蓄積、共有・物産展・商談会等への参加・斡旋など・輸出プロモーターを活用した輸出活動支援 など◇プロジェクト事業～ターゲット国・地域（台湾・米国等）への積極的な活動～・販売促進活動の実施・物産展等へ参加・商談会等実施など
I-24,しまね子育て応援企業（こっころカンパニー）認定制度,島根県健康福祉部 子ども・子育て支援課<br />TEL 0852-22-6475-5302 <br />FAX 0852-22-6045<br />ホームページ 「こっころカンパニー」で検索,仕事と家庭の両立支援企業を応援します,従業員の子育てを積極的に応援する企業を「こっころカンパニー」に認定し、県がPRや低利の制度融資などにより支援する制度です。 認定のメリット◇認定企業を積極的にPRします。  …企業のイメージアップと優秀な人材の確保につながります。・県のホームページなど様々な広報媒体を活用してPRします。・広告、商品、求人広告などへの「こっころカンパニー」ロゴ・マークの使用ができます。・優れた取り組みの企業を表彰します。◇融資制度での優遇・県の中小企業制度融資において低利の融資が受けられます。※一般融資より金利が有利（H28.４月現在）〔設備資金〕融資利率：1.55％（▲0.3％）（金利＋保証料率＝1.95～3.05％）      融資限度額：80000千円〔運転資金〕融資利率：1.55％（▲0.5％）（金利＋保証料率＝1.95～3.05％）      融資限度額：50000千円 ※使用目的 トラックを買いたい、倉庫を建てたい、通常の運転資金として、etc.・商工中金の「しまね子育て応援企業サポートローン」が利用できます。◇入札制度での優遇・県の建設工事入札参加資格審査において加点されます。・県の建設工事総合評価方式の評価項目において導入されます。・県庁舎の清掃業務・各種警備業務委託の入札参加資格審査において加点されます。 認定の基準こっころカンパニー認定審査票において、各企業の「仕事と子育ての両立支援」、「働き方の見直し」、「男女共同参画」への取り組み状況を審査し認定します。
I-25,UI ターン希望者に対する無料職業紹介事業,（公財）ふるさと島根定住財団 UIターン推進課<br />TEL 0852-28-0690 <br />FAX 0852-28-0692<br />E-mail shimane@teiju.or.jp<br />（公財）ふるさと島根定住財団 石見事務所<br />TEL 0855-25-1600 <br />FAX 0855-25-1630<br />E-mail iwami@teiju.or.jp<br />しまねUI ターン総合サイト「くらしまねっと」 <br />http://www.kurashimanet.jp<br />財団ホームページ http://www.teiju.or.jp/,UI ターン者採用のために,UIターン者の採用を希望される事業所とUIターン希望者との仲介役として、無料職業紹介を行います。（平成17年３月１日許可・番号32-ム-300001） 移住支援情報ポータルサイト「くらしまねっと」から求人情報を登録いただくと、求職者へのスカウトメールの送付、会社説明会等のイベント情報掲載などが可能です。
I-26,県立高等技術校,東部高等技術校 <br />TEL 0853-28-2733<br />西部高等技術校 <br />TEL 0856-22-2450,県内企業のニーズに応じた人材育成を行っています,県立高等技術校では、新たに学校を卒業された方、離職・転職された方などを対象に、専門的な技術の習得や資格を取得するための職業訓練を実施しています。 なお、下記訓練科のほかにも離職者の方を対象に、介護分野など仕事に必要な知識・技能を習得する３カ月から６カ月の短期訓練を実施しています。 訓練科 【原則35歳未満対象】※それぞれ入校資格があります。東部高等技術校 美容科 自動車工学科 住環境・土木科 Webデザイン科 建築科 ハウスアート科西部高等技術校OAシステム科 建築科【離転職者対象】西部高等技術校機械加工・溶接科 事務ワーク科【障がい者対象】東部高等技術校 介護サービス科西部高等技術校 総合実務科
I-27,勤労者共済会（中小企業勤労者福祉サービスセンター事業）,出雲・隠岐地域（一財）島根県東部勤労者共済会（ジョイメイトしまね）<br />TEL 0852-28-6555<br />石見地域（一財）島根県西部勤労者共済会（ジョイメイトいわみ）<br />TEL 0855-23-5365,中小企業の福利厚生制度の拡充に,対象者中小企業の従業員及び事業主 事業内容中小企業単独では実施が困難な福利厚生について、地域の中小企業の従業員と事業主が共同し、そのスケール・メリットを利用して大企業並みの福利厚生事業を行っています。本県では東西２つの勤労者共済会があり、全県をカバーしています。平成28年３月１日現在、全県で約34000名の方が会員になっています。①慶弔給付金制度を完備しています②健康診断受診料を助成します③旅行やコンサートチケットを格安でご紹介します④文化・教養講座を開催します⑤割引指定店（小売店等）での割引等のサービスをご利用いただけます 会費 会員１人につき、月額1000円（原則１／２以上事業主負担）
I-28,中小企業退職金共済制度,島根県商工労働部雇用政策課 労働福祉グループ<br />TEL 0852-22-5297<br />独立行政法人勤労者退職金共済機構中小企業退職金共済事業本部<br />TEL 03-6907-1234 <br />FAX 03-5955-8211<br />「中退共」で検索,退職金制度の形成に,対象者中小企業事業主 事業内容中小企業で働く従業員のための外部積立型の国の退職金制度。事業主が雇用する従業員を対象に機構・中退共と退職金共済契約を結びます。新規加入時と掛金月額増額時にそれぞれ国から助成金が受けられます。（一部助成対象外あり） 助成内容新規加入時：初めて加入する事業主に対して加入後４か月目から１年間、掛金月額の１/ ２（従業員ごと上限5000 円）を助成※社会福祉施設職員等退職手当共済制度の加入事業主、解散存続厚生年金基金または特定退職金共済事業を廃止した団体から資産移換を希望する事業主は、対象になりません。掛金月額増額時：18000円以下の掛金月額を増額した場合、増額分の１／３を増額月から１年間助成※同居の親族のみを雇用する事業主は、「新規加入助成」および掛金月額増額時の「月額変更助成」の対象になりません。 その他・掛金は全額非課税となります。・パートタイマーの加入もできます。（特例掛金月額あり）・従業員ごとの納付状況や退職金試算額を年一回事業主にお知らせしますので、退職金の管理が簡単です。・掛金は事業主が指定した預金口座から振り替えます。掛金以外の経費がかかりません。・過去の勤務期間の通算（新規加入の企業のみ）や、中退共制度加入企業間を転職した場合などの通算ができます。・解散存続厚生年金基金・特定退職金共済事業を廃止した団体からの移行先の一つです。
I-29,（独）労働者健康安全機構 島根産業保健総合支援センター ,独立行政法人労働者健康安全機構 島根産業保健総合支援センター<br />〒690-0003 島根県松江市朝日町477-17明治安田生命松江駅前ビル７階<br />TEL 0852-59-5801 <br />FAX 0852-59-5881<br />ホームページ http://www.shimanes.johas.go.jp/    <br />（「島根産保」で検索して下さい）,産業保健に関する研修を開催しています（無料）,研修会等について産業医、衛生管理者、産業看護職等の産業保健関係者を対象としまして、産業保健に関する専門的・実践的な研修会を開催しています。また、職場における労働者のメンタルヘルス、生活習慣病等の健康管理に関する理解と自主的な取組を促進するため事業者向けセミナー・労働者向けセミナーを実施しています。詳しくはホームページをご覧ください。 メンタルヘルス対策支援について中小規模事業場におけるメンタルヘルス対策を普及促進するため、メンタルヘルス対策促進員が事業場を訪問し、メンタルヘルス対策の導入に関する取組について支援を実施しています。また、管理監督者向けメンタルヘルス教育も実施しています。平成27年12月から施行されましたストレスチェック制度について、導入に関する具体的なアドバイスを事業場訪問により実施しています。詳しくはホームページをご覧ください。
